iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08000000000000003,"[1.974323, 0.446241, -0.221473, 0.389918, 0.686503, 0.121691, 1.465617, -0.190257]","[2.22097, 0.390376, 0.006958, 0.176535, 0.640589, -0.036916, 1.237682, -0.269379]","[5.357486, -0.320041, 2.911818, -2.536968, 0.056712, -2.05386, -1.660871, -1.275548]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.12799006290506262,"[1.974323, 0.446241, -0.221473, 0.389918, 0.686503, 0.121691, 1.465617, -0.190257]","[2.592041, 0.400385, 0.027463, -0.049894, 0.390868, 0.171973, 1.268498, -0.193414]","[7.499322, 0.532747, 0.29864, -3.044351, -2.911604, 2.934456, 1.676021, 0.811197]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.17545460421089504,"[1.974323, 0.446241, -0.221473, 0.389918, 0.686503, 0.121691, 1.465617, -0.190257]","[2.774407, 0.342981, 0.133917, -0.033176, 0.482393, 0.155578, 0.912745, 0.034805]","[4.502714, -0.201038, 1.142793, 0.125271, 1.349784, 0.000204, -2.458767, 2.197664]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.21262272172183203,"[1.974323, 0.446241, -0.221473, 0.389918, 0.686503, 0.121691, 1.465617, -0.190257]","[3.072543, 0.291895, -0.054099, 0.083069, 0.642947, -0.023571, 0.676682, -0.054889]","[7.342408, -0.439751, -2.746838, 1.747916, 2.942386, -2.589325, -2.704185, -1.339464]"
4,add_node,random,3,6,True,False,,,,best_parent=0,0.22216061001863494,"[1.974323, 0.446241, -0.221473, 0.389918, 0.686503, 0.121691, 1.465617, -0.190257]","[3.140177, 0.339302, 0.347062, 0.143554, 0.263752, 0.163116, 0.982553, 0.230585]","[4.830968, 0.322296, 1.332337, 0.960497, -0.746925, 0.197961, 1.305244, 1.135589]"
5,add_node,random,4,7,True,False,,,,best_parent=0,0.22996669231733005,"[1.974323, 0.446241, -0.221473, 0.389918, 0.686503, 0.121691, 1.465617, -0.190257]","[2.973409, 0.315425, 0.083246, 0.335002, 0.84816, -0.290835, 0.471926, -0.109075]","[1.968709, 0.553888, 1.4752, 2.888283, 2.927943, -2.999488, -1.603227, -0.658239]"
6,add_node,random,0,8,True,False,,,,best_parent=0,0.07999999999999997,"[1.974323, 0.446241, -0.221473, 0.389918, 0.686503, 0.121691, 1.465617, -0.190257]","[1.815942, 0.487034, -0.133886, 0.40276, 0.516437, -0.249208, 1.673486, -0.139144]","[0.866114, 0.731672, 0.39138, 0.479771, -0.503468, -2.473521, 2.920092, 0.167384]"
7,add_node,random,6,9,True,False,,,,best_parent=0,0.278116281332313,"[1.974323, 0.446241, -0.221473, 0.389918, 0.686503, 0.121691, 1.465617, -0.190257]","[3.318307, 0.298986, 0.379148, 0.252552, 1.075726, -0.133154, 0.423655, -0.073935]","[5.903679, 0.175763, 2.597245, -0.365494, 2.781574, 1.048823, 0.061811, 0.189472]"
8,add_node,random,4,10,True,False,,,,best_parent=0,0.2732286786507012,"[1.974323, 0.446241, -0.221473, 0.389918, 0.686503, 0.121691, 1.465617, -0.190257]","[3.440254, 0.211317, -0.044831, -0.184137, 0.57889, 0.139839, 0.656255, -0.070284]","[7.117133, -0.594413, 0.047839, -2.856033, -0.061644, 1.773842, 0.451997, -0.224228]"
9,add_node,random,6,11,True,False,,,,best_parent=0,0.27500211047662215,"[1.974323, 0.446241, -0.221473, 0.389918, 0.686503, 0.121691, 1.465617, -0.190257]","[3.263221, 0.329786, -0.185714, 0.336261, 0.719903, -0.517279, 0.318739, 0.074671]","[6.250289, 0.477807, -2.957851, 0.349234, -0.602023, -2.851217, -1.260146, 1.968519]"
